end_time,upper_back,lower_back,left_pelvis,right_pelvis,left_butt,right_butt,left_upper_thigh,right_upper_thigh,left_lower_thigh,right_lower_thigh,overall_rating,total_rating,normalized_rating,zscore_rating,minmax_rating,start_time,break_time,subject
12/17/2024 19:23,2,3,4,4,5,5,2,3,2,3,4,33,3.833,9.11,0.793,12/17/2024 19:03,0,A202
12/17/2024 12:36,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.207,0,,0,A201
12/17/2024 12:57,1,1,1,1,1,1,1,1,2,1,1,11,0.2,-0.768,0.059,12/17/2024 12:36,0,A201
12/17/2024 13:17,1,1,2,2,2,2,1,1,2,1,2,15,1,0.988,0.294,12/17/2024 12:57,0,A201
12/17/2024 13:37,1,1,2,2,2,2,1,1,2,1,2,15,1,0.988,0.294,12/17/2024 13:17,0,A201
12/17/2024 13:57,1,2,2,2,2,2,1,1,2,1,2,16,1.2,1.427,0.353,12/17/2024 13:37,0,A201
12/17/2024 14:17,1,2,2,2,3,3,1,1,2,1,2,18,1.6,2.305,0.471,12/17/2024 13:57,0,A201
12/17/2024 14:37,1,2,3,3,4,4,1,1,2,1,2,22,2.4,4.061,0.706,12/17/2024 14:17,0,A201
12/17/2024 14:45,1,1,1,1,2,2,1,1,1,1,2,12,0.4,-0.329,0.118,12/17/2024 14:37,1,A201
12/17/2024 15:05,1,2,3,3,3,3,1,1,2,1,2,20,2,3.183,0.588,12/17/2024 14:45,0,A201
12/17/2024 15:25,2,3,3,3,3,3,1,1,2,1,2,22,2.4,4.061,0.706,12/17/2024 15:05,0,A201
12/17/2024 15:45,1,3,3,3,4,4,1,1,2,1,3,23,2.6,4.5,0.765,12/17/2024 15:25,0,A201
12/17/2024 16:05,1,2,3,3,4,4,1,1,2,1,3,22,2.4,4.061,0.706,12/17/2024 15:45,0,A201
12/17/2024 16:25,2,2,3,3,4,4,1,1,2,1,3,23,2.6,4.5,0.765,12/17/2024 16:05,0,A201
12/17/2024 16:45,2,3,3,3,4,4,1,1,2,1,4,24,2.8,4.939,0.824,12/17/2024 16:25,0,A201
12/17/2024 16:52,1,1,2,2,3,3,1,1,2,1,2,17,1.4,1.866,0.412,12/17/2024 16:45,1,A201
12/17/2024 17:11,2,3,4,4,4,4,1,1,2,1,3,26,3.2,5.818,0.941,12/17/2024 16:52,0,A201
12/17/2024 17:32,1,2,4,4,4,4,1,1,2,1,3,24,2.8,4.939,0.824,12/17/2024 17:11,0,A201
12/17/2024 17:52,2,3,4,4,4,4,1,1,2,1,3,26,3.2,5.818,0.941,12/17/2024 17:32,0,A201
12/17/2024 18:12,2,4,4,4,4,4,1,1,2,1,4,27,3.4,6.257,1,12/17/2024 17:52,0,A201
12/17/2024 18:32,2,4,4,4,4,4,1,1,2,1,4,27,3.4,6.257,1,12/17/2024 18:12,0,A201
12/17/2024 18:51,2,4,4,4,4,4,2,1,1,1,4,27,3.4,6.257,1,12/17/2024 18:32,0,A201
12/17/2024 12:25,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,,0,A200
12/17/2024 12:44,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/17/2024 12:25,0,A200
12/17/2024 13:04,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/17/2024 12:44,0,A200
12/17/2024 13:24,2,1,1,1,1,1,1,1,1,1,1,11,1,1.732,0.125,12/17/2024 13:04,0,A200
12/17/2024 13:44,1,1,1,1,2,1,1,1,1,1,2,11,1,1.732,0.125,12/17/2024 13:24,0,A200
12/17/2024 14:04,1,2,1,1,2,1,1,1,1,1,2,12,2,4.041,0.25,12/17/2024 13:44,0,A200
12/17/2024 14:24,1,1,1,1,2,1,1,1,1,1,1,11,1,1.732,0.125,12/17/2024 14:04,0,A200
12/17/2024 14:31,1,1,1,1,2,1,1,1,1,1,1,11,1,1.732,0.125,12/17/2024 14:24,1,A200
12/17/2024 14:51,1,1,1,1,2,1,1,1,1,1,1,11,1,1.732,0.125,12/17/2024 14:31,0,A200
12/17/2024 15:11,1,1,1,1,2,1,1,1,1,1,1,11,1,1.732,0.125,12/17/2024 14:51,0,A200
12/17/2024 15:31,1,1,1,1,3,2,1,1,1,1,2,13,3,6.351,0.375,12/17/2024 15:11,0,A200
12/17/2024 15:51,1,2,1,1,3,2,1,1,1,1,2,14,4,8.66,0.5,12/17/2024 15:31,0,A200
12/17/2024 16:11,1,2,1,1,3,2,1,1,1,1,3,14,4,8.66,0.5,12/17/2024 15:51,0,A200
12/17/2024 16:31,1,2,1,1,3,2,1,1,1,1,2,14,4,8.66,0.5,12/17/2024 16:11,0,A200
12/17/2024 16:37,1,2,2,2,2,2,1,1,1,1,2,15,5,10.97,0.625,12/17/2024 16:31,1,A200
12/17/2024 16:57,1,1,2,2,3,2,1,1,1,1,2,15,5,10.97,0.625,12/17/2024 16:37,0,A200
12/17/2024 17:17,1,1,2,2,3,2,1,1,1,1,3,15,5,10.97,0.625,12/17/2024 16:57,0,A200
12/17/2024 17:37,1,2,2,1,4,3,1,1,1,1,3,17,7,15.588,0.875,12/17/2024 17:17,0,A200
12/17/2024 17:57,1,1,2,2,4,3,1,1,1,1,3,17,7,15.588,0.875,12/17/2024 17:37,0,A200
12/17/2024 18:17,1,1,2,2,4,4,1,1,1,1,3,18,8,17.898,1,12/17/2024 17:57,0,A200
12/17/2024 18:37,1,1,2,2,4,3,1,1,1,1,3,17,7,15.588,0.875,12/17/2024 18:17,0,A200
12/16/2024 13:09,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,,0,A199
12/16/2024 13:29,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/16/2024 13:09,0,A199
12/16/2024 13:49,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/16/2024 13:29,0,A199
12/16/2024 14:09,1,1,1,1,1,1,2,1,1,1,1,11,1,1.732,0.036,12/16/2024 13:49,0,A199
12/16/2024 14:29,1,1,1,1,1,1,2,2,2,2,2,14,4,8.66,0.143,12/16/2024 14:09,0,A199
12/16/2024 14:49,1,1,1,1,2,2,2,2,2,2,2,16,6,13.279,0.214,12/16/2024 14:29,0,A199
12/16/2024 15:09,1,1,1,1,2,2,2,2,2,2,2,16,6,13.279,0.214,12/16/2024 14:49,0,A199
12/16/2024 15:15,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/16/2024 15:09,1,A199
12/16/2024 15:35,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/16/2024 15:15,0,A199
12/16/2024 15:55,1,1,1,1,1,1,2,2,2,2,2,14,4,8.66,0.143,12/16/2024 15:35,0,A199
12/16/2024 16:15,1,1,1,1,2,2,2,2,2,2,2,16,6,13.279,0.214,12/16/2024 15:55,0,A199
12/16/2024 16:35,1,1,1,1,3,3,3,3,3,3,3,22,12,27.135,0.429,12/16/2024 16:15,0,A199
12/16/2024 16:55,1,1,1,1,3,3,3,3,3,3,3,22,12,27.135,0.429,12/16/2024 16:35,0,A199
12/16/2024 17:15,1,1,2,2,3,3,3,3,3,3,3,24,14,31.754,0.5,12/16/2024 16:55,0,A199
12/16/2024 17:21,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/16/2024 17:15,1,A199
12/16/2024 17:41,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,12/16/2024 17:21,0,A199
12/16/2024 18:01,1,2,2,2,3,3,3,3,3,3,3,25,15,34.064,0.536,12/16/2024 17:41,0,A199
12/16/2024 18:21,1,1,2,2,3,3,3,3,3,3,3,24,14,31.754,0.5,12/16/2024 18:01,0,A199
12/16/2024 18:41,1,1,2,2,3,3,3,3,3,3,3,24,14,31.754,0.5,12/16/2024 18:21,0,A199
12/16/2024 19:01,2,2,3,3,3,3,4,4,4,4,4,32,22,50.229,0.786,12/16/2024 18:41,0,A199
12/16/2024 19:21,2,2,3,3,4,4,5,5,5,5,3,38,28,64.086,1,12/16/2024 19:01,0,A199
12/16/2024 13:12,4,4,2,2,2,2,2,2,2,2,2,24,1,1.121,0.423,,0,A198
12/16/2024 13:32,3,3,2,2,1,1,1,1,1,1,3,16,0,-1.271,0.115,12/16/2024 13:12,0,A198
12/16/2024 13:52,3,4,2,2,2,2,2,2,2,2,3,23,0.875,0.822,0.385,12/16/2024 13:32,0,A198
12/16/2024 14:12,3,3,2,2,2,2,1,1,1,1,2,18,0.25,-0.673,0.192,12/16/2024 13:52,0,A198
12/16/2024 14:32,4,3,2,2,2,2,1,1,1,1,3,19,0.375,-0.374,0.231,12/16/2024 14:12,0,A198
12/16/2024 14:52,3,3,2,2,2,2,2,2,1,1,3,20,0.5,-0.075,0.269,12/16/2024 14:32,0,A198
12/16/2024 15:12,4,3,2,2,2,2,2,2,2,2,3,23,0.875,0.822,0.385,12/16/2024 14:52,0,A198
12/16/2024 15:18,3,2,1,1,1,1,1,1,1,1,2,13,-0.375,-2.168,0,12/16/2024 15:12,1,A198
12/16/2024 15:38,5,4,3,3,2,2,2,2,1,1,4,25,1.125,1.42,0.462,12/16/2024 15:18,0,A198
12/16/2024 15:58,4,4,3,3,3,3,2,2,1,1,3,26,1.25,1.719,0.5,12/16/2024 15:38,0,A198
12/16/2024 16:18,4,4,3,3,2,2,2,2,1,1,3,24,1,1.121,0.423,12/16/2024 15:58,0,A198
12/16/2024 16:38,4,4,3,3,3,3,2,2,1,1,3,26,1.25,1.719,0.5,12/16/2024 16:18,0,A198
12/16/2024 16:58,5,5,4,4,4,4,2,2,1,1,4,32,2,3.513,0.731,12/16/2024 16:38,0,A198
12/16/2024 17:18,5,5,4,4,3,3,2,2,1,1,4,30,1.75,2.915,0.654,12/16/2024 16:58,0,A198
12/16/2024 17:24,4,4,3,3,3,3,2,2,1,1,3,26,1.25,1.719,0.5,12/16/2024 17:18,1,A198
12/16/2024 17:44,5,5,4,4,3,3,3,3,1,1,4,32,2,3.513,0.731,12/16/2024 17:24,0,A198
12/16/2024 18:04,5,5,4,4,3,3,3,3,1,1,5,32,2,3.513,0.731,12/16/2024 17:44,0,A198
12/16/2024 18:24,5,5,4,4,3,3,2,2,1,1,5,30,1.75,2.915,0.654,12/16/2024 18:04,0,A198
12/16/2024 18:44,5,6,4,4,3,3,2,2,1,1,5,31,1.875,3.214,0.692,12/16/2024 18:24,0,A198
12/16/2024 19:04,5,6,5,5,4,4,3,3,1,1,5,37,2.625,5.008,0.923,12/16/2024 18:44,0,A198
12/16/2024 19:24,5,6,6,6,5,5,2,2,1,1,5,39,2.875,5.606,1,12/16/2024 19:04,0,A198
12/16/2024 13:16,2,2,1,1,1,1,1,1,1,1,2,12,0,-0.905,0,,0,A197
12/16/2024 13:36,2,2,1,1,1,1,1,1,1,1,2,12,0,-0.905,0,12/16/2024 13:16,0,A197
12/16/2024 13:55,2,2,1,1,2,2,1,1,1,1,2,14,0.5,0.302,0.118,12/16/2024 13:36,0,A197
12/16/2024 14:16,2,2,3,3,1,1,1,1,1,1,2,16,1,1.508,0.235,12/16/2024 13:55,0,A197
12/16/2024 14:36,1,1,1,1,3,3,2,2,1,1,3,16,1,1.508,0.235,12/16/2024 14:16,0,A197
12/16/2024 14:56,1,3,4,4,5,5,1,1,2,2,4,28,4,8.744,0.941,12/16/2024 14:36,0,A197
12/16/2024 15:16,1,2,3,3,5,5,2,2,1,1,4,25,3.25,6.935,0.765,12/16/2024 14:56,0,A197
12/16/2024 15:22,1,2,2,2,3,3,1,1,1,1,3,17,1.25,2.111,0.294,12/16/2024 15:16,1,A197
12/16/2024 15:42,1,1,1,1,3,3,1,1,1,1,3,14,0.5,0.302,0.118,12/16/2024 15:22,0,A197
12/16/2024 16:01,1,1,2,2,3,3,2,2,1,1,3,18,1.5,2.714,0.353,12/16/2024 15:42,0,A197
12/16/2024 16:22,1,2,2,2,3,3,2,2,1,1,3,19,1.75,3.317,0.412,12/16/2024 16:01,0,A197
12/16/2024 16:41,1,2,2,2,3,3,2,2,1,1,3,19,1.75,3.317,0.412,12/16/2024 16:22,0,A197
12/16/2024 17:02,1,2,2,2,3,3,2,2,1,1,3,19,1.75,3.317,0.412,12/16/2024 16:41,0,A197
12/16/2024 17:21,1,1,2,2,3,3,2,2,1,1,3,18,1.5,2.714,0.353,12/16/2024 17:02,0,A197
12/16/2024 17:27,1,1,2,2,2,2,1,1,1,1,2,14,0.5,0.302,0.118,12/16/2024 17:21,1,A197
12/16/2024 17:48,1,2,2,2,3,3,2,2,1,1,3,19,1.75,3.317,0.412,12/16/2024 17:27,0,A197
12/16/2024 18:08,1,2,2,2,4,4,2,2,1,1,3,21,2.25,4.523,0.529,12/16/2024 17:48,0,A197
12/16/2024 18:28,1,2,2,2,3,3,2,2,1,1,3,19,1.75,3.317,0.412,12/16/2024 18:08,0,A197
12/16/2024 18:48,2,3,3,3,4,4,3,3,1,1,4,27,3.75,8.141,0.882,12/16/2024 18:28,0,A197
12/16/2024 19:08,2,3,3,3,5,5,2,2,2,1,4,28,4,8.744,0.941,12/16/2024 18:48,0,A197
12/16/2024 19:28,2,3,4,4,5,5,2,2,1,1,4,29,4.25,9.347,1,12/16/2024 19:08,0,A197
12/14/2024 12:52,2,2,2,2,2,2,2,2,2,2,2,20,0,-1.527,0.5,,0,A196
12/14/2024 13:12,4,4,4,3,2,2,2,2,1,1,2,25,0.5,-0.199,0.75,12/14/2024 12:52,0,A196
12/14/2024 13:32,3,3,3,3,5,5,2,2,2,2,3,30,1,1.128,1,12/14/2024 13:12,0,A196
12/14/2024 13:52,2,2,4,4,4,4,2,2,2,2,3,28,0.8,0.597,0.9,12/14/2024 13:32,0,A196
12/14/2024 14:12,2,2,4,4,4,4,2,2,2,2,3,28,0.8,0.597,0.9,12/14/2024 13:52,0,A196
12/14/2024 14:32,2,2,3,3,4,4,2,2,2,2,3,26,0.6,0.066,0.8,12/14/2024 14:12,0,A196
12/14/2024 14:52,2,2,3,3,4,4,3,3,2,2,3,28,0.8,0.597,0.9,12/14/2024 14:32,0,A196
12/14/2024 14:59,1,1,1,1,2,2,1,1,1,1,1,12,-0.8,-3.65,0.1,12/14/2024 14:52,1,A196
12/14/2024 15:19,1,1,2,2,3,3,2,2,2,2,2,20,0,-1.527,0.5,12/14/2024 14:59,0,A196
12/14/2024 15:39,2,2,4,4,5,5,2,2,2,2,3,30,1,1.128,1,12/14/2024 15:19,0,A196
12/14/2024 15:58,2,2,4,4,4,4,2,2,2,2,2,28,0.8,0.597,0.9,12/14/2024 15:39,0,A196
12/14/2024 16:19,2,2,3,3,4,4,2,2,2,2,3,26,0.6,0.066,0.8,12/14/2024 15:58,0,A196
12/14/2024 16:39,2,1,3,3,3,3,2,2,2,2,2,23,0.3,-0.73,0.65,12/14/2024 16:19,0,A196
12/14/2024 16:59,2,2,2,2,4,4,2,2,2,2,3,24,0.4,-0.465,0.7,12/14/2024 16:39,0,A196
12/14/2024 17:04,1,1,1,1,1,1,1,1,1,1,1,10,-1,-4.181,0,12/14/2024 16:59,1,A196
12/14/2024 17:25,1,1,2,2,3,3,2,2,2,2,2,20,0,-1.527,0.5,12/14/2024 17:04,0,A196
12/14/2024 17:45,1,2,4,4,5,5,2,2,2,2,3,29,0.9,0.863,0.95,12/14/2024 17:25,0,A196
12/14/2024 18:05,1,2,3,3,5,5,2,2,2,2,3,27,0.7,0.332,0.85,12/14/2024 17:45,0,A196
12/14/2024 18:25,1,2,3,3,5,5,2,2,2,2,3,27,0.7,0.332,0.85,12/14/2024 18:05,0,A196
12/14/2024 18:44,1,2,4,5,5,5,2,2,2,2,3,30,1,1.128,1,12/14/2024 18:25,0,A196
12/14/2024 19:04,1,2,4,4,5,5,2,2,2,2,3,29,0.9,0.863,0.95,12/14/2024 18:44,0,A196
12/14/2024 12:20,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.633,0,,0,A195
12/14/2024 12:40,1,1,1,1,2,2,1,1,1,1,2,12,0.667,0,0.087,12/14/2024 12:20,0,A195
12/14/2024 13:00,1,2,1,1,2,2,1,1,1,1,2,13,1,0.816,0.13,12/14/2024 12:40,0,A195
12/14/2024 13:20,1,2,1,1,2,2,1,1,1,1,2,13,1,0.816,0.13,12/14/2024 13:00,0,A195
12/14/2024 13:41,1,2,2,2,3,3,2,2,1,1,3,19,3,5.715,0.391,12/14/2024 13:20,0,A195
12/14/2024 14:00,1,2,3,3,4,4,3,3,2,2,4,27,5.667,12.247,0.739,12/14/2024 13:41,0,A195
12/14/2024 14:20,1,2,3,3,5,5,4,4,2,2,5,31,7,15.513,0.913,12/14/2024 14:00,0,A195
12/14/2024 14:27,1,2,2,2,2,2,2,2,1,1,3,17,2.333,4.082,0.304,12/14/2024 14:20,1,A195
12/14/2024 14:47,1,2,2,2,3,3,3,3,2,2,3,23,4.333,8.981,0.565,12/14/2024 14:27,0,A195
12/14/2024 15:07,1,2,3,3,3,3,2,2,2,2,3,23,4.333,8.981,0.565,12/14/2024 14:47,0,A195
12/14/2024 15:27,1,2,3,3,4,4,3,3,2,2,4,27,5.667,12.247,0.739,12/14/2024 15:07,0,A195
12/14/2024 15:47,1,2,3,3,5,5,3,3,2,2,5,29,6.333,13.88,0.826,12/14/2024 15:27,0,A195
12/14/2024 16:07,1,2,3,3,5,5,3,3,2,2,5,29,6.333,13.88,0.826,12/14/2024 15:47,0,A195
12/14/2024 16:27,1,2,3,3,5,5,3,3,2,2,5,29,6.333,13.88,0.826,12/14/2024 16:07,0,A195
12/14/2024 16:32,1,2,2,2,2,2,2,2,1,1,2,17,2.333,4.082,0.304,12/14/2024 16:27,1,A195
12/14/2024 16:52,1,2,2,2,3,3,3,3,2,2,3,23,4.333,8.981,0.565,12/14/2024 16:32,0,A195
12/14/2024 17:12,1,2,3,3,3,3,3,3,2,2,3,25,5,10.614,0.652,12/14/2024 16:52,0,A195
12/14/2024 17:32,1,2,3,3,4,4,3,3,2,2,4,27,5.667,12.247,0.739,12/14/2024 17:12,0,A195
12/14/2024 17:52,1,2,3,3,5,5,4,4,3,3,5,33,7.667,17.146,1,12/14/2024 17:32,0,A195
12/14/2024 18:12,1,2,3,3,5,5,4,4,3,3,5,33,7.667,17.146,1,12/14/2024 17:52,0,A195
12/14/2024 18:32,1,2,3,3,4,4,5,5,3,3,5,33,7.667,17.146,1,12/14/2024 18:12,0,A195
12/14/2024 12:28,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.956,0,,0,A194
12/14/2024 12:48,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.956,0,12/14/2024 12:28,0,A194
12/14/2024 13:08,1,2,2,2,3,3,2,2,1,1,2,19,0.643,0.54,0.196,12/14/2024 12:48,0,A194
12/14/2024 13:28,2,2,3,3,3,3,2,2,2,2,2,24,1,1.371,0.304,12/14/2024 13:08,0,A194
12/14/2024 13:48,2,3,4,4,5,5,4,4,3,3,3,37,1.929,3.532,0.587,12/14/2024 13:28,0,A194
12/14/2024 14:08,2,4,5,5,6,6,5,5,4,4,4,46,2.571,5.029,0.783,12/14/2024 13:48,0,A194
12/14/2024 14:28,3,4,5,5,6,6,5,5,4,4,4,47,2.643,5.195,0.804,12/14/2024 14:08,0,A194
12/14/2024 14:34,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.956,0,12/14/2024 14:28,1,A194
12/14/2024 14:55,1,2,2,2,2,2,2,2,1,1,2,17,0.5,0.208,0.152,12/14/2024 14:34,0,A194
12/14/2024 15:14,2,2,2,2,3,3,3,3,2,2,2,24,1,1.371,0.304,12/14/2024 14:55,0,A194
12/14/2024 15:34,2,2,3,3,5,5,4,4,3,3,3,34,1.714,3.034,0.522,12/14/2024 15:14,0,A194
12/14/2024 15:54,2,3,5,5,6,6,5,5,3,3,4,43,2.357,4.53,0.717,12/14/2024 15:34,0,A194
12/14/2024 16:14,2,2,5,5,6,6,6,6,3,3,5,44,2.429,4.696,0.739,12/14/2024 15:54,0,A194
12/14/2024 16:34,3,4,6,6,6,6,4,4,3,3,5,45,2.5,4.862,0.761,12/14/2024 16:14,0,A194
12/14/2024 16:40,1,1,1,1,2,2,2,2,1,1,2,14,0.286,-0.291,0.087,12/14/2024 16:34,1,A194
12/14/2024 17:02,2,2,4,4,5,5,4,4,3,3,4,36,1.857,3.366,0.565,12/14/2024 16:40,0,A194
12/14/2024 17:21,2,4,5,5,6,6,6,6,4,4,5,48,2.714,5.361,0.826,12/14/2024 17:02,0,A194
12/14/2024 17:41,3,5,6,6,7,7,5,5,3,3,5,50,2.857,5.694,0.87,12/14/2024 17:21,0,A194
12/14/2024 18:01,3,5,6,6,7,7,5,6,4,4,5,53,3.071,6.192,0.935,12/14/2024 17:41,0,A194
12/14/2024 18:20,3,5,7,7,7,7,6,6,4,4,5,56,3.286,6.691,1,12/14/2024 18:01,0,A194
12/14/2024 18:41,3,5,7,7,7,7,6,6,4,4,5,56,3.286,6.691,1,12/14/2024 18:20,0,A194
12/13/2024 12:45,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A193
12/13/2024 13:05,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 12:45,0,A193
12/13/2024 13:25,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 13:05,0,A193
12/13/2024 13:45,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 13:25,0,A193
12/13/2024 14:05,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 13:45,0,A193
12/13/2024 14:25,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 14:05,0,A193
12/13/2024 14:45,1,1,1,1,1,1,1,2,1,2,1,12,1,2,1,12/13/2024 14:25,0,A193
12/13/2024 14:51,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 14:45,1,A193
12/13/2024 15:11,1,1,1,1,1,1,2,1,1,2,1,12,1,2,1,12/13/2024 14:51,0,A193
12/13/2024 15:31,1,1,1,1,1,2,1,1,1,1,1,11,0.5,1,0.5,12/13/2024 15:11,0,A193
12/13/2024 15:51,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 15:31,0,A193
12/13/2024 16:11,1,1,1,1,1,1,1,2,1,1,1,11,0.5,1,0.5,12/13/2024 15:51,0,A193
12/13/2024 16:31,1,2,1,1,1,1,1,1,1,1,1,11,0.5,1,0.5,12/13/2024 16:11,0,A193
12/13/2024 16:51,1,2,1,1,1,1,1,1,1,1,1,11,0.5,1,0.5,12/13/2024 16:31,0,A193
12/13/2024 16:57,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 16:51,1,A193
12/13/2024 17:17,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 16:57,0,A193
12/13/2024 17:37,1,1,1,1,2,2,1,1,1,1,1,12,1,2,1,12/13/2024 17:17,0,A193
12/13/2024 17:57,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 17:37,0,A193
12/13/2024 18:17,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 17:57,0,A193
12/13/2024 18:37,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 18:17,0,A193
12/13/2024 18:57,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,12/13/2024 18:37,0,A193
12/13/2024 12:40,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,,0,A192
12/13/2024 12:59,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 12:40,0,A192
12/13/2024 13:20,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 12:59,0,A192
12/13/2024 13:39,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 13:20,0,A192
12/13/2024 13:59,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 13:39,0,A192
12/13/2024 14:19,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 13:59,0,A192
12/13/2024 14:39,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 14:19,0,A192
12/13/2024 14:45,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 14:39,1,A192
12/13/2024 15:04,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 14:45,0,A192
12/13/2024 15:25,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 15:04,0,A192
12/13/2024 15:45,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 15:25,0,A192
12/13/2024 16:05,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 15:45,0,A192
12/13/2024 16:25,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 16:05,0,A192
12/13/2024 16:45,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 16:25,0,A192
12/13/2024 16:51,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 16:45,1,A192
12/13/2024 17:11,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 16:51,0,A192
12/13/2024 17:31,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,12/13/2024 17:11,0,A192
12/13/2024 17:51,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 17:31,0,A192
12/13/2024 18:12,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 17:51,0,A192
12/13/2024 18:31,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 18:12,0,A192
12/13/2024 18:51,1,1,1,1,2,2,1,1,1,1,1,12,1,1,1,12/13/2024 18:31,0,A192
12/9/2024 12:42,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.183,0,,0,A190
12/9/2024 13:01,1,2,1,1,1,1,1,1,1,1,1,11,0.25,-0.507,0.125,12/9/2024 12:42,0,A190
12/9/2024 13:21,1,2,1,2,1,1,1,1,1,1,1,12,0.5,0.169,0.25,12/9/2024 13:01,0,A190
12/9/2024 13:41,1,3,1,1,2,2,1,1,1,1,2,14,1,1.521,0.5,12/9/2024 13:21,0,A190
12/9/2024 14:02,1,2,2,2,1,1,1,1,1,1,2,13,0.75,0.845,0.375,12/9/2024 13:41,0,A190
12/9/2024 14:21,1,2,1,1,2,2,1,1,1,1,2,13,0.75,0.845,0.375,12/9/2024 14:02,0,A190
12/9/2024 14:41,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.183,0,12/9/2024 14:21,0,A190
12/9/2024 14:47,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.183,0,12/9/2024 14:41,1,A190
12/9/2024 15:07,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.183,0,12/9/2024 14:47,0,A190
12/9/2024 15:27,1,2,1,1,1,1,1,1,1,1,1,11,0.25,-0.507,0.125,12/9/2024 15:07,0,A190
12/9/2024 15:47,1,3,1,1,1,1,1,1,1,1,2,12,0.5,0.169,0.25,12/9/2024 15:27,0,A190
12/9/2024 16:07,1,3,3,3,1,1,1,1,1,1,3,16,1.5,2.874,0.75,12/9/2024 15:47,0,A190
12/9/2024 16:27,2,2,2,2,1,1,1,1,1,1,2,14,1,1.521,0.5,12/9/2024 16:07,0,A190
12/9/2024 16:48,1,2,2,2,2,2,1,1,1,1,2,15,1.25,2.197,0.625,12/9/2024 16:27,0,A190
12/9/2024 16:53,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.183,0,12/9/2024 16:48,1,A190
12/9/2024 17:13,1,1,2,2,2,2,1,1,1,1,2,14,1,1.521,0.5,12/9/2024 16:53,0,A190
12/9/2024 17:33,1,1,2,2,2,2,1,1,1,1,2,14,1,1.521,0.5,12/9/2024 17:13,0,A190
12/9/2024 17:53,1,2,2,2,1,1,1,1,1,1,2,13,0.75,0.845,0.375,12/9/2024 17:33,0,A190
